  94;          ;BD-03   49 ;  2023;128743;2021; ; ; ;     ;  ;         ;00 24 29.7;-02 13 09;107.27;-64.27; 6.07; ; ; 1.22; ; 1.23; ;     ; ;  K1III             ; ;-0.033;-0.044; ;      ;  15;    ;  ;   ; ;    ;      ;    ;  ;
  95; 47    Tuc;           ;      ;      ;    ; ; ; ;     ;  ;         ;          ;         ;      ;      ;     ; ; ;     ; ;     ; ;     ; ;                    ; ;      ;      ; ;      ;    ;    ;  ;   ; ;    ;      ;    ;  ;*
  96;          ;BD+52   61 ;  2054; 21381;2022; ; ; ;     ;  ;  159    ;00 25 06.4;+53 02 49;118.92; -9.62; 5.74; ; ;-0.06; ;-0.31; ;     ; ;  B9IV              ; ; 0.023;-0.002; ;      ;  10;V   ;  ;210; ;    ;      ;    ;  ;*
  97; 44    Psc;BD+01   57 ;  2114;109192;1010; ; ;W;     ;  ;         ;00 25 24.2;+01 56 23;109.73;-60.26; 5.77; ; ; 0.86; ; 0.57; ;     ; ;  G5III             ; ;-0.013;-0.015; ;      ;  -4;    ; <; 20; ;    ;      ;    ;  ;*
  98;   Bet Hyi;CP-77   16 ;  2151;255670;  11;I;'; ;     ;  ;  161    ;00 25 45.1;-77 15 15;304.81;-39.77; 2.80; ; ; 0.62; ; 0.11; ; 0.34; ;  G2IV              ; ; 2.215; 0.324; ; 0.153;  23;    ;  ;   ; ;    ;      ;    ;  ;*
  99;   Alp Phe;CD-42  116 ;  2261;215093;  12;I; ;A;     ;  ;         ;00 26 17.0;-42 18 22;320.02;-73.98; 2.39; ; ; 1.09; ; 0.88; ; 0.60; ;  K0III             ; ; 0.203;-0.396; ; 0.035;  75;SB1O;  ;   ; ;    ;   0.1;    ;  ;*
 100;   Kap Phe;CD-44  101 ;  2262;215092;    ; ; ; ;     ;  ;         ;00 26 12.2;-43 40 48;318.42;-72.68; 3.94; ; ; 0.17; ; 0.11; ; 0.08; ;  A7V               ; ; 0.109; 0.029; ; 0.072;  11;    ;  ;219; ;    ;      ;    ;  ;
 101; 10    Cet;BD-00   63 ;  2273;128760;    ; ; ; ;     ;  ;Var?     ;00 26 37.4;-00 02 59;109.50;-62.27; 6.19; ; ; 0.90; ; 0.55; ;     ; ;  G8III             ; ; 0.073;-0.001; ;      ; -23;V   ;  ;   ; ;    ;      ;    ;  ;*
 102;          ;CD-26  138 ;  2363;166282;2025; ; ; ;     ;  ;         ;00 27 14.7;-25 32 50; 47.84;-84.35; 5.98; ; ; 1.03; ; 0.88; ;     ; ;  G8III             ; ; 0.036;-0.019; ;      ;  -3;    ;  ;   ; ;    ;      ;    ;  ;
 103; 47    Psc;BD+17   55 ;  2411; 91910;    ;I; ; ;     ;  ;TV Psc   ;00 28 02.9;+17 53 35;115.10;-44.62; 5.06; ; ; 1.65; ; 1.82; ; 1.54; ;  M3III             ;v; 0.117; 0.021; ; 0.016;   6;V   ;  ;   ; ;    ;      ;    ;  ;*
 104;          ;BD+43   92 ;  2421; 36390;2027; ; ; ;     ;  ;         ;00 28 13.7;+44 23 40;118.57;-18.28; 5.17; ; ; 0.03; ;-0.01; ;     ; ;  A2V s             ; ; 0.089;-0.016; ; 0.013;   2;SB1O;  ; 36; ;    ;      ;    ;  ;*
 105;   Eta Scl;CD-33  152 ;  2429;192545;2026; ; ; ;     ;  ;Eta Scl  ;00 27 55.7;-33 00 26;342.36;-82.23; 4.81; ; ; 1.64; ; 1.81; ; 1.38; ;  M4III             ; ;-0.019;-0.052; ;-0.014;  11;    ;  ;   ; ;    ;      ;    ;  ;*
 106; 48    Psc;BD+15   63 ;  2436; 91912;1012;I; ; ;     ;  ;         ;00 28 12.7;+16 26 42;114.89;-46.06; 6.06; ; ; 1.58; ; 2.00; ;     ; ;  K5III             ; ; 0.019;-0.015; ;      ;  -7;SB  ;  ;   ; ;    ;      ;    ;  ;
 107;          ;BD+09   47 ;  2454;109224;2028; ; ; ;     ;  ;         ;00 28 20.1;+10 11 23;113.62;-52.26; 6.04; ; ; 0.43; ;-0.06; ;     ; ;  F6Va vw           ; ; 0.046;-0.207; ; 0.033; -10;V   ;  ;  8; ;    ;      ;    ;  ;*
 108;          ;BD-21   57 ;  2475;166296;2029; ; ;W;     ;  ;         ;00 28 21.1;-20 20 06; 83.87;-81.40; 6.43; ; ; 0.59; ;-0.03; ;     ; ;  G0V               ; ;-0.116;-0.114;D; 0.034;   6;V   ;  ;   ; ; 0.1;   0.2;    ;  ;*
 109;          ;CD-40   93 ;  2490;215103;    ;I; ; ;     ;  ;         ;00 28 26.4;-39 54 54;321.94;-76.35; 5.43; ; ; 1.56; ; 1.90; ;     ; ;  M0III             ; ; 0.130;-0.036; ; 0.015;  32;    ;  ;   ; ;    ;      ;    ;  ;*
 110;          ;BD+36   66 ;  2507; 53928;    ; ; ; ;     ;  ;         ;00 28 56.6;+36 54 00;117.94;-25.75; 6.26; ; ; 0.92; ;     ; ;     ; ;  G5III             ; ;-0.011; 0.003; ;      ;  10;    ;  ;   ; ;    ;      ;    ;  ;
 111;          ;CD-51  113 ;  2529;232055;    ; ; ; ;     ;  ;         ;00 28 43.1;-50 31 58;311.91;-66.20; 6.26; ; ; 1.09; ;     ; ;     ; ;  K0III             ; ; 0.150;-0.002; ;      ;   6;    ;  ;   ; ;    ;      ;    ;  ;
 112;          ;BD+76   10 ;  2589;  4130;2031; ; ; ;     ;  ;         ;00 30 55.0;+77 01 10;121.74; 14.20; 6.21; ; ; 0.84; ; 0.54; ;     ; ;  K0IV              ; ; 0.337;-0.038; ; 0.023;  19;    ;  ;   ; ;    ;      ;    ;  ;*
 113;          ;BD+59   68 ;  2626; 21457;    ; ; ; ;  412;  ;         ;00 30 19.9;+59 58 38;120.29; -2.79; 5.94; ; ; 0.01; ;-0.36; ;     ; ;  B9IIIn            ; ; 0.017;-0.012;D; 0.002; -17;V   ;  ;225;:; 2.2;   0.5;AB  ; 3;*
 114; 28    And;BD+28   75 ;  2628; 74041;    ; ; ; ;  409;  ;GN And   ;00 30 07.3;+29 45 06;117.42;-32.89; 5.23; ; ; 0.24; ; 0.09; ;     ; ;  A7III             ; ; 0.041;-0.054; ; 0.001; -10;    ;  ; 21; ; 7.1; 139.3;AC  ; 3;*
 115;          ;BD-15   84 ;  2630;147307;2030; ; ; ;     ;  ;         ;00 29 51.9;-14 51 51; 99.58;-76.75; 6.14; ; ; 0.37; ;     ; ;     ; ;  F2III             ; ; 0.144;-0.032; ;      ;   3;    ;  ; 42; ;    ;      ;    ;  ;*
 116;          ;CD-32  154 ;  2632;192567;    ; ; ; ;     ;  ;         ;00 29 48.9;-32 07 00;344.92;-83.15; 6.57; ; ; 1.34; ;     ; ;     ; ;  K4III             ; ;-0.004;-0.054; ;      ;   1;    ;  ;   ; ;    ;      ;    ;  ;
 117; 12    Cet;BD-04   54 ;  2637;128791;  13;I; ; ;  410;  ;         ;00 30 02.4;-03 57 26;109.57;-66.27; 5.72; ; ; 1.56; ; 1.91; ;     ; ;  M0III             ; ; 0.011;-0.012; ;      ;   5;V?  ;  ;   ; ; 5.6;  10.6;    ;  ;*
 118;          ;CD-24  179 ;  2696;166318;  14; ; ; ;     ;  ;         ;00 30 22.7;-23 47 16; 66.87;-84.19; 5.19; ; ; 0.12; ;     ; ;     ; ;  A5Vn              ; ;-0.024; 0.013; ; 0.018;   0;SB  ;  ;   ; ;    ;      ;    ;  ;*
 119;          ;CD-41  116 ;  2724;215120;    ; ; ; ;     ;  ;BB Phe   ;00 30 27.8;-40 56 22;318.97;-75.53; 6.19; ; ; 0.33; ; 0.14; ;     ; ;  F2III             ; ;-0.001; 0.021; ;      ;  -5;    ;  ;   ; ;    ;      ;    ;  ;*
 120;          ;CD-48  102 ;  2726;215119;    ; ; ; ;     ;  ;         ;00 30 26.1;-48 12 54;312.52;-68.52; 5.69; ; ; 0.35; ; 0.05; ;     ; ;  F2V               ; ; 0.129;-0.088; ;      ;   2;    ;  ;   ; ;    ;      ;    ;  ;
 121; 13    Cas;BD+65   67 ;  2729; 11243;    ; ; ; ;     ;  ;         ;00 31 25.3;+66 31 10;120.94;  3.73; 6.18; ; ;-0.10; ;-0.47; ;     ; ;  B6V               ; ; 0.023;-0.006; ;      ; -10;    ;  ;   ; ;    ;      ;    ;  ;*
 122;          ;BD+32   80 ;  2767; 53956;    ; ; ;W;     ;  ;         ;00 31 25.6;+33 34 54;118.16;-29.10; 5.87; ; ; 1.14; ;     ; ;     ; ;  K1III             ; ; 0.047;-0.019; ;      ;   9;SB  ;  ;   ; ; 2.4;  56.4;    ;  ;
 123; 14Lam Cas;BD+53   82 ;  2772; 21489;    ; ; ; ;  434;  ;         ;00 31 46.4;+54 31 20;120.05; -8.24; 4.73; ; ;-0.10; ;-0.35; ;-0.12; ;  B8Vn              ; ; 0.045;-0.010; ; 0.030; -12;V   ;  ;   ; ; 0.2;   0.5;    ;  ;*
 124;          ;BD+52   92 ;  2774; 21486;    ;I; ; ;     ;  ;         ;00 31 41.2;+52 50 22;119.91; -9.92; 5.60; ; ; 1.15; ; 1.13; ;     ; ;  K2III             ; ;-0.053;-0.019; ; 0.008; -52;SB  ;  ;   ; ;    ;      ;    ;  ;
 125;   Lam1Phe;CD-49  115 ;  2834;215131;  15; ; ;W;     ;  ;         ;00 31 25.0;-48 48 13;311.75;-67.98; 4.77; ; ; 0.02; ; 0.04; ;     ; ;  A0V               ; ; 0.143; 0.017; ; 0.027;  -2;SB  ;  ;109; ; 8.8;  30.3;    ;  ;*
 126;   Bet1Tuc;CP-63   50 ;  2884;248201;    ; ; ;W;     ;A ;         ;00 31 32.7;-62 57 29;306.78;-54.02; 4.37; ; ;-0.07; ;-0.17; ;-0.07; ;  B9V               ; ; 0.090;-0.054; ; 0.030;  14;SB  ;  ;173; ; 0.2;  27.0;AC  ; 6;*
 127;   Bet2Tuc;CP-63   50 ;  2885;248202;    ; ; ;W;     ;C ;         ;00 31 33.6;-62 57 57;306.78;-54.01; 4.54; ; ; 0.15; ; 0.03; ; 0.08; ;  A2V+A7V           ; ; 0.101;-0.056; ; 0.030;  10;    ;  ; 50; ; 0.2;  27.0;AC  ; 6;*
 128;          ;BD+42   99 ;  2888; 36453;    ; ; ; ;     ;  ;         ;00 32 26.8;+43 29 41;119.29;-19.24; 6.70; ; ;-0.01; ;-0.20; ;     ; ;  A1Vn              ; ; 0.018;-0.010; ;      ; -15;SB  ;  ;265; ;    ;      ;    ;  ;*
 129;          ;BD+70   24 ;  2904;  4142;2034; ; ; ;     ;  ;         ;00 33 19.3;+70 58 54;121.44;  8.16; 6.42; ; ;-0.01; ;-0.06; ;     ; ;  A0Vn              ; ; 0.028;-0.004; ;      ; -10;    ;  ;154; ;    ;      ;    ;  ;
 130; 15Kap Cas;BD+62  102 ;  2905; 11256;  16; ; ; ;     ;  ;Kap Cas  ;00 33 00.0;+62 55 54;120.84;  0.14; 4.16; ; ; 0.14; ;-0.80; ; 0.06; ;  B1Ia              ;e; 0.003;-0.003; ;      ;  -2;SB  ;  ; 62; ;    ;      ;    ;  ;*
 131; 52    Psc;BD+19   79 ;  2910; 74084;2033; ; ; ;  452;  ;         ;00 32 35.5;+20 17 40;116.94;-42.36; 5.38; ; ; 1.08; ; 0.96; ;     ; ;  K0III             ; ; 0.135;-0.047; ; 0.032; -13;V   ;  ;   ; ; 6.8;  49.6;    ;  ;
 132; 51    Psc;BD+06   64 ;  2913;109262;2032; ; ; ;  449;  ;Var?     ;00 32 23.8;+06 57 20;114.55;-55.61; 5.67; ; ; 0.00; ;-0.17; ;     ; ;  B9.5V             ; ; 0.035; 0.002; ;      ;  17;    ;  ;125; ; 0.7;   0.0; O  ; 4;*
 133;          ;BD+26   76 ;  2924; 74083;    ; ; ; ;     ;  ;         ;00 32 34.5;+27 34 50;117.82;-35.10; 6.67; ; ;     ; ;     ; ;     ; ;  A2IV              ; ;-0.017;-0.015; ;      ;   2;    ;  ;   ; ;    ;      ;    ;  ;
 134;          ;BD+27   84 ;  2942; 74090;    ; ; ; ;  455;  ;         ;00 32 49.1;+28 16 49;117.96;-34.41; 6.30; ; ; 1.00; ; 0.73; ;     ; ;  K0III             ; ;-0.006; 0.007; ; 0.006; -12;SB  ;  ;   ; ; 4.9;   8.5;AB  ; 3;*
 135;          ;BD+54  101 ;  2952; 21512;    ; ; ; ;     ;  ;         ;00 33 10.4;+54 53 42;120.28; -7.88; 5.93; ; ; 1.04; ; 0.84; ;     ; ;  K0III             ; ; 0.071;-0.042; ;      ; -35;    ;  ;   ; ;    ;      ;    ;  ;
 136;   Bet3Tuc;CP-63   52 ;  3003;248208;    ; ; ;W;     ;  ;         ;00 32 43.8;-63 01 52;306.54;-53.97; 5.09; ; ; 0.04; ; 0.02; ;     ; ;  A0V               ; ; 0.081;-0.038; ; 0.049;   5;V   ;  ; 84; ; 0.2;   0.1;    ;  ;*
 137; 16    Cas;BD+65   70 ;  3038; 11265;    ; ; ; ;     ;  ;         ;00 34 24.9;+66 45 01;121.25;  3.93; 6.48; ; ;-0.08; ;-0.32; ;     ; ;  B9III             ; ; 0.021; 0.000; ;      ; -16;SB  ;  ;   ; ;    ;      ;    ;  ;
 138;          ;CD-30  156 ;  3059;166367;1013;I; ; ;     ;  ;         ;00 33 41.1;-29 33 30;  0.01;-85.40; 5.55; ; ; 1.27; ; 1.23; ;     ; ;  K2III             ; ;-0.026;-0.030; ;      ;  -9;SB  ;  ;   ; ;    ;      ;    ;  ;*
 139;   The Tuc;CP-71   20 ;  3112;255679;2035; ; ; ;     ;  ;The Tuc  ;00 33 23.3;-71 15 58;305.01;-45.79; 6.13; ; ; 0.23; ; 0.20; ;     ; ;  A7IV              ; ; 0.067;-0.012; ;      ;   2;    ;  ; 52; ;    ;      ;    ;  ;*
 140;          ;CP-53  117 ;  3158;232091;1014; ; ; ;     ;  ;         ;00 34 27.8;-52 22 23;308.97;-64.55; 5.57; ; ; 0.47; ; 0.00; ;     ; ;  F3IV-V            ; ; 0.230; 0.032; ; 0.038;  35;    ;  ;   ; ;    ;      ;    ;  ;
 141;          ;BD+12   57 ;  3166; 91980;    ; ; ; ;     ;  ;         ;00 34 55.3;+13 22 16;116.77;-49.30; 6.40; ; ;     ; ;     ; ;     ; ;  K0                ; ;-0.090;-0.057; ;      ; -19;V   ;  ;   ; ;    ;      ;    ;  ;
 142; 13    Cet;BD-04   62 ;  3196;128839;    ; ; ; ;  490;  ;  212    ;00 35 14.9;-03 35 34;112.89;-66.15; 5.20; ; ; 0.56; ; 0.08; ;     ; ;  F8V               ; ; 0.413;-0.026; ; 0.060;   9;SBO ;  ; 18; ; 0.7;   0.3;AB  ; 3;*
 143; 14    Cet;BD-01   68 ;  3229;128843;2036; ; ; ;     ;  ;         ;00 35 32.8;-00 30 20;114.12;-63.10; 5.93; ; ; 0.44; ;-0.02; ;     ; ;  F5IV              ; ; 0.146;-0.066; ;      ;   6;V   ;=<; 10; ;    ;      ;    ;  ;
 144;          ;BD+53  102 ;  3240; 21551;    ; ; ; ;     ;  ;         ;00 36 08.3;+54 10 07;120.67; -8.64; 5.08; ; ;-0.11; ;-0.36; ;     ; ;  B7III             ; ; 0.022; 0.000; ;      ;   1;V   ;  ; 58; ;    ;      ;    ;  ;
 145;          ;BD+12   59 ;  3268; 91990;    ; ; ; ;     ;  ;         ;00 35 54.7;+13 12 24;117.11;-49.49; 6.41; ; ; 0.52; ;-0.05; ;     ; ;  F7V               ; ;-0.143;-0.189; ; 0.020; -25;    ;=<; 15; ;    ;      ;    ;  ;
 146;          ;BD+59   84 ;  3283; 11291;    ; ; ; ;     ;  ;         ;00 36 27.3;+60 19 34;121.08; -2.49; 5.79; ; ; 0.29; ; 0.29; ;     ; ;  A4III             ; ;-0.001;-0.003; ;      ;  -9;V?  ;  ;   ; ;    ;      ;    ;  ;*
 147;   Lam2Phe;CD-48  121 ;  3302;215157;    ; ; ; ;     ;  ;         ;00 35 41.1;-48 00 03;310.27;-68.90; 5.51; ; ; 0.44; ;-0.01; ;     ; ;  F6V               ; ; 0.045;-0.104; ;      ;   8;    ;  ;  0; ;    ;      ;    ;  ;
 148;          ;CP-55  117 ;  3303;232099;    ; ; ; ;     ;  ;  219    ;00 35 33.4;-54 49 19;307.83;-62.16; 6.06; ; ; 1.01; ;     ; ;     ; ;  K0IV              ; ; 0.027;-0.054; ;      ; -10;    ;  ;   ; ;    ;      ;    ;  ;
 149;          ;BD+26   91 ;  3322; 74136;    ; ; ; ;     ;  ;  221    ;00 36 20.0;+27 15 17;118.81;-35.50; 6.50; ; ;-0.09; ;-0.39; ;     ; ;  B8IIIpHgMn:       ; ; 0.011;-0.016; ;      ;   1;SB? ;  ; 28; ;    ;      ;    ;  ;*
 150;          ;BD-15  109 ;  3325;147360;    ; ; ; ;     ;  ;         ;00 36 03.0;-14 58 25;105.75;-77.33; 6.45; ; ; 1.06; ; 0.91; ;     ; ;  G9III             ; ;-0.083;-0.079; ;      ;  12;V?  ;  ;   ; ;    ;      ;    ;  ;
 151;          ;CD-23  220 ;  3326;166400;2037; ; ; ;     ;  ;BG Cet   ;00 36 06.9;-22 50 33; 83.10;-84.48; 6.06; ; ; 0.29; ;     ; ;     ; ;  A6pSr             ; ;-0.072;-0.052; ;      ;  13;    ;  ;   ; ;    ;      ;    ;  ;*
 152;          ;BD+43  113 ;  3346; 36509;    ;I; ; ;     ;  ;         ;00 36 46.6;+44 29 19;120.18;-18.31; 5.13; ; ; 1.60; ; 1.97; ;     ; ;  K5-M0III          ; ;-0.023; 0.033; ; 0.007; -33;V   ; <; 17; ;    ;      ;    ;  ;
 153; 17Zet Cas;BD+53  105 ;  3360; 21566;  17; ; ; ;     ;  ;  225    ;00 36 58.3;+53 53 49;120.78; -8.91; 3.66; ; ;-0.20; ;-0.87; ;-0.21; ;  B2IV              ; ; 0.019;-0.009; ; 0.004;   2;SB? ;  ; 18; ;    ;      ;    ;  ;*
 154; 29Pi  And;BD+32  101 ;  3369; 54033;  18; ; ; ;  513;  ;  227    ;00 36 52.9;+33 43 10;119.47;-29.05; 4.36; ; ;-0.14; ;-0.55; ;-0.12; ;  B5V               ; ; 0.015;-0.004; ;-0.003;   9;SB1O;  ; 34; ; 4.2;  35.2;AB  ; 3;*
 155; 53    Psc;BD+14   76 ;  3379; 91995;2039; ; ; ;     ;  ;AG Psc   ;00 36 47.3;+15 13 54;117.70;-47.49; 5.89; ; ;-0.15; ;-0.66; ;     ; ;  B2.5IV            ;v; 0.002;-0.015; ;      ;  -9;SB  ;  ;   ; ;    ;      ;    ;  ;*
 156;          ;BD+23   84 ;  3411; 74148;    ; ; ; ;     ;  ;         ;00 37 07.2;+24 00 51;118.74;-38.74; 6.47;R; ;     ; ;     ; ;     ; ;  K2III             ; ;-0.014;-0.044; ;      ;  -1;    ;  ;   ; ;    ;      ;    ;  ;
 157;          ;BD+34   86 ;  3421; 54038;    ; ; ; ;     ;  ;         ;00 37 21.1;+35 23 58;119.70;-27.38; 5.48; ; ; 0.88; ; 0.48; ;     ; ;  G2.5IIa           ; ;-0.016;-0.005; ;      ;   0;    ;  ;   ; ;    ;      ;    ;  ;
 158;          ;BD+81   13 ;  3440;   106;3941; ; ; ;     ;  ;  235    ;00 39 47.3;+82 29 38;122.53; 19.63; 6.40; ; ; 0.55; ;-0.01; ;     ; ; dF6                ; ;-0.111; 0.078; ; 0.028; -33;V   ;  ;   ; ;    ;      ;    ;  ;
 159;          ;CD-25  225 ;  3443;166418;    ; ; ; ;  520;  ;         ;00 37 20.7;-24 46 02; 68.68;-86.03; 5.57; ; ; 0.72; ; 0.24; ; 0.27;E;  G8V               ; ; 1.390;-0.012; ; 0.076;  17;SB2 ;  ;  2;:; 0.2;   0.5;    ;  ;*
 160;          ;CP-65   58 ;  3444;248225;    ; ; ; ;     ;  ;         ;00 36 37.4;-65 07 29;305.46;-51.93; 6.42; ; ; 1.26; ; 1.38; ;     ; ;  K2-3III           ; ; 0.029;-0.020; ;      ;  20;    ;  ;   ; ;    ;      ;    ;  ;
 161;          ;BD+02   80 ;  3457;109315;2040; ; ; ;     ;  ;         ;00 37 30.5;+03 08 07;116.06;-59.55; 6.39; ; ; 1.33; ; 1.52; ; 0.54;E;  K4III             ; ; 0.095;-0.061; ;      ;   4;V   ;  ;   ; ;    ;      ;    ;  ;*
 162;          ;CP-55  130 ;  3488;232114;    ; ; ; ;     ;  ;         ;00 37 18.1;-54 23 39;307.41;-62.61; 6.41; ; ; 1.00; ;     ; ;     ; ;  K0II-IIICNIV      ; ; 0.056;-0.021; ;      ;  -6;    ;  ;   ; ;    ;      ;    ;  ;
 163; 30Eps And;BD+28  103 ;  3546; 74164;  19;I; ; ;     ;  ;         ;00 38 33.3;+29 18 42;119.57;-33.47; 4.37; ; ; 0.87; ; 0.47; ; 0.51; ;  G6IIIFe-3CH1      ; ;-0.227;-0.254; ; 0.031; -84;V   ;  ;  9; ;    ;      ;    ;  ;
 164;          ;BD+48  192 ;  3574; 36550;    ;I; ; ;  546;  ;         ;00 39 09.9;+49 21 16;120.88;-13.47; 5.43; ; ; 1.64; ;     ; ;     ; ;  K7III             ; ; 0.008;-0.011; ;      ;  -8;V   ;  ;   ; ; 5.3;  13.3;    ;  ;*
 165; 31Del And;BD+30   91 ;  3627; 54058;  20;I;:; ;  548;  ;         ;00 39 19.7;+30 51 39;119.87;-31.94; 3.27; ; ; 1.28; ; 1.48; ; 0.66; ;  K3III             ; ; 0.136;-0.091; ; 0.028;  -7;SB1O; <; 17; ; 8.2;  28.7;AB  ; 3;*
 166; 54    Psc;BD+20   85 ;  3651; 74175;    ; ; ;W;     ;  ;  245    ;00 39 21.8;+21 15 02;119.18;-41.53; 5.87; ; ; 0.85; ; 0.57; ; 0.39; ;  K0+V              ; ;-0.464;-0.370; ; 0.099; -34;V   ;  ;   ; ; 4.9; 122.0;    ;  ;*
 167; 55    Psc;BD+20   87 ;  3690; 74182;    ;I; ; ;  558;  ;         ;00 39 55.6;+21 26 18;119.36;-41.35; 5.36; ; ; 1.16; ; 1.05; ;     ; ;  K0III+F3V         ; ; 0.028;-0.035; ; 0.009; -17;V   ;  ;   ; ; 3.2;   6.6;    ;  ;*
 168; 18Alp Cas;BD+55  139 ;  3712; 21609;  21;I; ; ;  561;  ;Alp Cas  ;00 40 30.5;+56 32 14;121.42; -6.30; 2.23; ; ; 1.17; ; 1.13; ; 0.60; ;  K0IIIa            ; ; 0.053;-0.032; ; 0.016;  -4;V?  ;  ; 21; ; 6.7;  64.4;AD  ; 4;*
 169;          ;CP-73   42 ;  3719;255690;    ; ; ; ;     ;  ;         ;00 38 40.8;-73 08 14;304.22;-43.96; 6.85; ; ; 0.11; ; 0.12; ; 0.06;C;  A1m               ; ;-0.017; 0.020; ;      ;  21;V?  ;  ;   ; ;    ;      ;    ;  ;
 170;          ;CD-34  224 ;  3735;192663;    ; ; ; ;     ;  ;Z Scl    ;00 39 57.9;-33 57 42;322.13;-82.73; 6.69; ; ; 0.51; ;-0.03; ;     ; ;  F8V               ;v; 0.333;-0.116; ; 0.020; -11;    ;  ;   ; ;    ;      ;    ;  ;*
 171;          ;CD-45  201 ;  3750;215185;    ; ; ; ;     ;  ;         ;00 39 52.0;-44 47 48;309.65;-72.18; 6.01; ; ; 1.14; ; 1.09; ;     ; ;  K1IIICNII         ; ; 0.045; 0.000; ;      ;   8;    ;  ;   ; ;    ;      ;    ;  ;
 172;          ;BD-17  109 ;  3794;147395;    ; ; ;W;     ;  ;         ;00 40 28.6;-16 31 01;108.92;-79.09; 6.49; ; ; 0.92; ; 0.53; ;     ; ;  G5                ; ; 0.037;-0.040; ;      ;  48;V   ;  ;   ; ; 2.5; 105.0;AB  ; 3;
 173;          ;CD-24  263 ;  3795;166475;    ; ; ; ;     ;  ;         ;00 40 32.9;-23 48 16; 85.79;-85.86; 6.14; ; ; 0.70; ; 0.21; ;     ; ;  G3V               ; ; 0.644;-0.333; ; 0.043; -53;V   ;  ;   ; ;    ;      ;    ;  ;
 174;          ;BD-05  101 ;  3807;128891;2042; ; ;W;     ;  ;         ;00 40 42.4;-04 21 07;116.05;-67.08; 5.91; ; ; 1.10; ; 0.89; ;     ; ;  K0III             ; ;-0.013;-0.013; ;      ;  35;V   ;  ;   ; ; 2.5;  64.3;    ;  ;
 175; 32    And;BD+38   90 ;  3817; 54079;2043; ; ; ;     ;  ;         ;00 41 07.2;+39 27 31;120.76;-23.37; 5.33; ; ; 0.89; ; 0.60; ; 0.46; ;  G8III             ; ;-0.010;-0.007; ; 0.010;  -5;V   ; <; 17; ;    ;      ;    ;  ;*
 176;          ;CP-60   46 ;  3823;232143;    ; ; ; ;     ;  ;         ;00 40 26.4;-59 27 16;305.56;-57.61; 5.89; ; ; 0.55; ; 0.01; ;     ; ;  G1V               ; ; 0.889; 0.448; ; 0.058;   2;    ;  ;   ; ;    ;      ;    ;  ;
 177;          ;BD+65   83 ;  3856; 11336;2045; ; ; ;     ;  ;         ;00 42 03.4;+66 08 51;121.98;  3.29; 5.83; ; ; 1.04; ; 0.87; ;     ; ;  G9III-IV          ; ;-0.013;-0.009; ;      ;  -3;    ;  ;   ; ;    ;      ;    ;  ;
 178;          ;BD+23   94 ;  3883; 74200;2044; ; ;W;     ;  ;  258    ;00 41 36.0;+24 37 45;120.09;-38.19; 6.04; ; ; 0.26; ; 0.22; ; 0.11; ;  A7m               ; ; 0.107;-0.016; ;      ; -15;    ;  ; 25; ;    ;      ;    ;  ;*
 179; 19Xi  Cas;BD+49  164 ;  3901; 21637;2046; ; ; ;     ;  ;  260    ;00 42 03.9;+50 30 45;121.41;-12.33; 4.80; ; ;-0.11; ;-0.63; ;-0.12; ;  B2V               ; ; 0.015;-0.005; ;      ; -10;SB1 ;  ;211; ;    ;      ;    ;  ;*
 180;   Mu  Phe;CD-46  180 ;  3919;215194;1015; ; ; ;     ;  ;         ;00 41 19.6;-46 05 06;308.31;-70.94; 4.59; ; ; 0.97; ; 0.72; ; 0.52; ;  G8III             ; ;-0.014;-0.002; ; 0.004;  19;V?  ;  ;   ; ;    ;      ;    ;  ;*
 181;          ;BD+57  132 ;  3924; 21642;    ; ; ; ;     ;  ;         ;00 42 31.1;+58 45 12;121.77; -4.10; 6.17; ; ;-0.01; ;-0.11; ;     ; ;  B9.5III           ; ; 0.036;-0.007; ;      ;  -3;    ;  ;100; ;    ;      ;    ;  ;
 182; M 31  And;           ;      ;      ;    ; ; ; ;     ;  ;S And    ;          ;         ;      ;      ;     ; ; ;     ; ;     ; ;     ; ;                    ; ;      ;      ; ;      ;    ;    ;  ;   ; ;    ;      ;    ;  ;*
 183;   Xi  Phe;CP-57  143 ;  3980;232152;    ; ; ;W;     ;  ;Xi  Phe  ;00 41 46.4;-56 30 06;305.65;-60.57; 5.70; ; ; 0.20; ;     ; ;     ; ;  ApSrEuCr          ; ; 0.085; 0.044; ;      ;  10;    ;  ;   ; ; 4.4;  13.2;    ;  ;*
 184; 20Pi  Cas;BD+46  146 ;  4058; 36602;    ; ; ; ;     ;  ;  268    ;00 43 28.1;+47 01 29;121.52;-15.82; 4.94; ; ; 0.18; ; 0.09; ;     ; ;  A5V               ; ;-0.020;-0.034; ; 0.023;  13;SB2O;  ; 58; ;    ;      ;    ;  ;*
 185;   Lam1Scl;CD-39  175 ;  4065;192690;    ; ; ;W;     ;  ;         ;00 42 42.9;-38 27 48;311.54;-78.52; 6.06; ; ;-0.03; ;-0.13; ;     ; ;  A0V               ; ; 0.003;-0.005; ;      ;  10;V   ;  ;   ; ; 0.3;   0.6;    ;  ;*
